,latitude,longitude,elevation,radiation_db,meteo_db,year_min,year_max,use_horizon,horizon_db,slope_value,slope_optimal,azimuth_value,azimuth_optimal,type,technology,peak_power,system_loss,system_cost,interest,lifetime,month,E_d,E_m,H(i)_d,H(i)_m,SD_m
188,13.565603140965798,80.8336031409658,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.576603140965794,False,0.5766031409657975,False,free-standing,c-Si,5.326603140965798,5.826603140965798,47.5266031409658,8.576603140965798,22.576603140965798,9,20.19,605.73,5.18,155.31,43.4
189,13.231576387657068,80.49957638765707,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.24257638765707,False,0.24257638765706768,False,free-standing,c-Si,4.992576387657068,5.492576387657068,47.19257638765707,8.242576387657067,22.242576387657067,10,21.35,661.95,5.46,169.29,53.14
190,13.765742523966491,81.0337425239665,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.77674252396649,False,0.7767425239664895,False,free-standing,c-Si,5.526742523966489,6.026742523966489,47.72674252396649,8.77674252396649,22.77674252396649,11,21.58,647.43,5.39,161.79,91.66
191,14.417199397161736,81.68519939716174,11.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.428199397161734,False,1.4281993971617362,False,free-standing,c-Si,6.178199397161736,6.678199397161736,48.37819939716174,9.428199397161736,23.428199397161737,12,22.63,701.63,5.54,171.61,88.4
192,13.677046872065102,80.6250468720651,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.107046872065105,False,-110.8929531279349,False,free-standing,CIS,7.737046872065102,16.1070468720651,38.77704687206511,11.107046872065101,16.1070468720651,1,16.74,518.86,3.5,108.57,18.22
193,12.947130610644006,79.895130610644,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,58.37713061064401,False,-111.622869389356,False,free-standing,CIS,7.007130610644006,15.377130610644006,38.04713061064401,10.377130610644006,15.377130610644006,2,19.74,552.85,4.15,116.16,18.26
194,13.65659046292559,80.60459046292559,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.08659046292559,False,-110.91340953707441,False,free-standing,CIS,7.716590462925591,16.086590462925592,38.756590462925594,11.08659046292559,16.086590462925592,3,22.25,689.82,4.72,146.28,37.97
195,13.762658689864418,80.71065868986442,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.192658689864416,False,-110.80734131013558,False,free-standing,CIS,7.822658689864419,16.19265868986442,38.86265868986442,11.192658689864418,16.19265868986442,4,23.95,718.4,5.14,154.22,20.96
196,13.128071281899434,80.07607128189943,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,58.55807128189943,False,-111.44192871810057,False,free-standing,CIS,7.1880712818994335,15.558071281899434,38.22807128189943,10.558071281899434,15.558071281899434,5,23.45,726.95,5.08,157.46,32.66
197,13.646862552972765,80.59486255297277,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.07686255297276,False,-110.92313744702723,False,free-standing,CIS,7.706862552972764,16.076862552972763,38.746862552972765,11.076862552972765,16.076862552972763,6,21.88,656.36,4.65,139.59,55.21
198,13.599104359223,80.547104359223,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.029104359223,False,-110.970895640777,False,free-standing,CIS,7.659104359223,16.029104359223,38.699104359223,11.029104359223,16.029104359223,7,21.02,651.56,4.42,136.99,51.9
199,12.998514851084689,79.94651485108469,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,58.428514851084685,False,-111.57148514891531,False,free-standing,CIS,7.058514851084689,15.428514851084689,38.09851485108469,10.428514851084689,15.428514851084689,8,20.33,630.16,4.29,132.84,36.9
200,13.748893680174142,80.69689368017414,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.17889368017414,False,-110.82110631982586,False,free-standing,CIS,7.808893680174141,16.17889368017414,38.84889368017414,11.178893680174141,16.17889368017414,9,19.57,587.24,4.14,124.11,33.93
201,13.850392263184117,80.79839226318411,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.28039226318412,False,-110.71960773681589,False,free-standing,CIS,7.910392263184117,16.28039226318412,38.95039226318412,11.280392263184117,16.28039226318412,10,16.58,514.03,3.54,109.78,45.6
202,14.111525621587639,81.05952562158764,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.54152562158764,False,-110.45847437841236,False,free-standing,CIS,8.171525621587639,16.54152562158764,39.21152562158764,11.541525621587638,16.54152562158764,11,14.28,428.37,3.01,90.26,46.89
203,14.096901026017452,81.04490102601746,109.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,59.52690102601745,False,-110.47309897398254,False,free-standing,CIS,8.15690102601745,16.526901026017452,39.19690102601745,11.526901026017452,16.526901026017452,12,13.8,427.8,2.9,89.79,38.03
204,12.496165316021456,80.25216531602146,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.31116531602145,False,75.31116531602146,False,free-standing,c-Si,7.761165316021454,10.311165316021455,40.07116531602145,8.311165316021455,25.311165316021455,1,32.37,1003.45,5.39,167.16,30.49
205,12.71608748004244,80.47208748004245,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.53108748004244,False,75.53108748004244,False,free-standing,c-Si,7.981087480042438,10.531087480042439,40.291087480042435,8.531087480042439,25.531087480042437,2,35.21,985.97,5.93,166.12,32.29
206,13.44251763360433,81.19851763360433,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.25751763360433,False,76.25751763360432,False,free-standing,c-Si,8.70751763360433,11.25751763360433,41.01751763360433,9.25751763360433,26.25751763360433,3,35.29,1093.97,6.0,185.92,56.15
207,13.441892975456105,81.19789297545611,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.256892975456104,False,76.25689297545611,False,free-standing,c-Si,8.706892975456105,11.256892975456104,41.0168929754561,9.256892975456104,26.256892975456104,4,33.28,998.53,5.69,170.65,55.35
208,13.442523843153024,81.19852384315303,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.257523843153024,False,76.25752384315302,False,free-standing,c-Si,8.707523843153025,11.257523843153024,41.01752384315302,9.257523843153024,26.257523843153024,5,29.87,925.88,5.1,158.0,56.72
209,15.111365745327362,82.86736574532736,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,52.92636574532736,False,77.92636574532736,False,free-standing,c-Si,10.37636574532736,12.92636574532736,42.68636574532736,10.92636574532736,27.92636574532736,6,26.03,780.93,4.46,133.78,57.33
210,13.470445255346585,81.22644525534659,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.28544525534658,False,76.28544525534659,False,free-standing,c-Si,8.735445255346583,11.285445255346584,41.04544525534658,9.285445255346584,26.285445255346584,7,25.42,787.87,4.32,134.02,50.31
211,13.7527828200903,81.5087828200903,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.5677828200903,False,76.5677828200903,False,free-standing,c-Si,9.0177828200903,11.567782820090299,41.3277828200903,9.567782820090299,26.5677828200903,8,26.88,833.34,4.58,142.12,43.3
212,13.662000881746602,81.41800088174661,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.4770008817466,False,76.4770008817466,False,free-standing,c-Si,8.9270008817466,11.477000881746601,41.237000881746596,9.477000881746601,26.4770008817466,9,27.81,834.23,4.73,141.92,53.19
213,13.5106956256529,81.2666956256529,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.3256956256529,False,76.3256956256529,False,free-standing,c-Si,8.775695625652899,11.325695625652898,41.085695625652896,9.325695625652898,26.325695625652898,10,26.5,821.35,4.56,141.25,55.57
214,13.027365377679828,80.78336537767983,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.842365377679826,False,75.84236537767983,False,free-standing,c-Si,8.292365377679827,10.842365377679828,40.602365377679824,8.842365377679828,25.842365377679826,11,24.56,736.74,4.16,124.78,114.19
215,13.564484610246634,81.32048461024664,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.379484610246635,False,76.37948461024664,False,free-standing,c-Si,8.829484610246634,11.379484610246633,41.13948461024663,9.379484610246633,26.379484610246635,12,25.83,800.69,4.28,132.61,82.32
216,13.340587392731214,80.76758739273122,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.61358739273121,False,-109.38641260726878,False,free-standing,CIS,8.483587392731215,10.613587392731214,38.50358739273121,10.613587392731214,15.613587392731214,1,27.01,837.41,4.41,136.69,17.07
217,13.608590696629996,81.03559069663,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.88159069663,False,-109.11840930337,False,free-standing,CIS,8.751590696629997,10.881590696629996,38.77159069663,10.881590696629996,15.881590696629996,2,32.1,898.77,5.26,147.35,35.67
218,13.484318226085449,80.91131822608544,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.757318226085445,False,-109.24268177391455,False,free-standing,CIS,8.627318226085448,10.757318226085449,38.647318226085446,10.757318226085449,15.757318226085449,3,35.97,1115.06,5.92,183.41,58.99
219,13.767937069693161,81.19493706969315,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.040937069693165,False,-108.95906293030684,False,free-standing,CIS,8.910937069693162,11.040937069693161,38.930937069693165,11.040937069693161,16.04093706969316,4,38.2,1146.14,6.31,189.19,39.55
220,14.884329283336754,82.31132928333675,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,35.15732928333676,False,-107.84267071666325,False,free-standing,CIS,10.027329283336755,12.157329283336754,40.04732928333676,12.157329283336754,17.157329283336754,5,36.48,1130.9,6.07,188.02,62.28
221,12.793367403704126,80.22036740370412,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.06636740370413,False,-109.93363259629588,False,free-standing,CIS,7.936367403704126,10.066367403704126,37.95636740370413,10.066367403704126,15.066367403704126,6,33.18,995.32,5.52,165.6,83.41
222,14.070130095187256,81.49713009518726,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.343130095187256,False,-108.65686990481274,False,free-standing,CIS,9.213130095187257,11.343130095187256,39.233130095187256,11.343130095187256,16.343130095187256,7,31.76,984.56,5.25,162.65,82.24
223,12.920642064405175,80.34764206440516,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.193642064405175,False,-109.80635793559483,False,free-standing,CIS,8.063642064405174,10.193642064405175,38.083642064405176,10.193642064405175,15.193642064405175,8,30.6,948.5,5.05,156.57,54.3
224,13.491034067105284,80.91803406710528,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.764034067105285,False,-109.23596593289471,False,free-standing,CIS,8.634034067105283,10.764034067105284,38.654034067105286,10.764034067105284,15.764034067105284,9,29.81,894.42,4.93,147.99,51.3
225,14.271475298483683,81.69847529848369,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.54447529848368,False,-108.45552470151631,False,free-standing,CIS,9.414475298483683,11.544475298483682,39.43447529848368,11.544475298483682,16.544475298483682,10,26.01,806.28,4.34,134.54,57.06
226,13.759140009547732,81.18614000954773,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,34.03214000954773,False,-108.96785999045227,False,free-standing,CIS,8.90214000954773,11.032140009547732,38.92214000954773,11.032140009547732,16.03214000954773,11,22.99,689.83,3.78,113.4,84.65
227,13.188127611035346,80.61512761103535,17.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,33.461127611035344,False,-109.53887238896465,False,free-standing,CIS,8.331127611035347,10.461127611035346,38.351127611035345,10.461127611035346,15.461127611035346,12,22.51,697.73,3.66,113.37,63.18
228,12.157348145370017,80.40134814537002,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,64.64234814537002,False,15.642348145370017,False,free-standing,CdTe,8.512348145370016,12.642348145370017,34.09234814537002,8.642348145370017,10.642348145370017,1,41.58,1288.84,6.37,197.53,60.28
229,12.854798874467338,81.09879887446733,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.33979887446733,False,16.339798874467338,False,free-standing,CdTe,9.209798874467339,13.339798874467338,34.789798874467344,9.339798874467338,11.339798874467338,2,40.73,1140.48,6.29,176.11,37.58
230,12.149816684141433,80.39381668414143,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,64.63481668414143,False,15.634816684141432,False,free-standing,CdTe,8.504816684141431,12.634816684141432,34.08481668414144,8.634816684141432,10.634816684141432,3,32.87,1018.97,5.19,161.0,69.52
231,12.623229294790988,80.86722929479099,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.10822929479099,False,16.108229294790988,False,free-standing,CdTe,8.978229294790987,13.108229294790988,34.55822929479099,9.108229294790988,11.108229294790988,4,23.94,718.14,3.93,117.91,45.49
232,12.537785919951908,80.7817859199519,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.0227859199519,False,16.022785919951907,False,free-standing,CdTe,8.892785919951907,13.022785919951907,34.47278591995191,9.022785919951907,11.022785919951907,5,17.22,533.88,3.0,93.05,22.22
233,12.189199826197092,80.4331998261971,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,64.6741998261971,False,15.674199826197091,False,free-standing,CdTe,8.544199826197092,12.674199826197091,34.12419982619709,8.674199826197091,10.674199826197091,6,14.95,448.61,2.65,79.38,13.46
234,13.586972044662662,81.83097204466266,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,66.07197204466266,False,17.07197204466266,False,free-standing,CdTe,9.941972044662663,14.071972044662662,35.52197204466267,10.071972044662662,12.071972044662662,7,16.44,509.7,2.81,87.18,14.05
235,12.831959511159006,81.075959511159,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.31695951115901,False,16.316959511159006,False,free-standing,CdTe,9.186959511159007,13.316959511159006,34.76695951115901,9.316959511159006,11.316959511159006,8,19.87,616.06,3.28,101.78,23.36
236,11.502428706671196,79.7464287066712,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,63.987428706671196,False,14.987428706671196,False,free-standing,CdTe,7.857428706671197,11.987428706671196,33.4374287066712,7.987428706671197,9.987428706671196,9,25.6,767.89,4.06,121.8,37.14
237,12.608227157384714,80.85222715738472,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.09322715738472,False,16.093227157384714,False,free-standing,CdTe,8.963227157384715,13.093227157384714,34.54322715738472,9.093227157384714,11.093227157384714,10,28.88,895.14,4.5,139.55,74.36
238,12.184106767615807,80.4281067676158,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,64.6691067676158,False,15.669106767615807,False,free-standing,CdTe,8.539106767615806,12.669106767615807,34.11910676761581,8.669106767615807,10.669106767615807,11,29.65,889.49,4.58,137.48,167.03
239,12.941216667398113,81.18521666739811,3.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,65.42621666739811,False,16.426216667398112,False,free-standing,CdTe,9.296216667398113,13.426216667398112,34.87621666739811,9.426216667398112,11.426216667398112,12,33.18,1028.57,5.05,156.4,97.63
240,13.515739630783651,80.02873963078365,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.60373963078365,False,-95.39626036921635,False,free-standing,CIS,8.27373963078365,10.60373963078365,37.10373963078365,9.60373963078365,15.60373963078365,1,28.78,892.21,4.88,151.32,22.13
241,13.854631779266551,80.36763177926655,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.94263177926655,False,-95.05736822073345,False,free-standing,CIS,8.61263177926655,10.94263177926655,37.44263177926655,9.94263177926655,15.94263177926655,2,32.92,921.64,5.65,158.25,35.02
242,14.16449363949023,80.67749363949022,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.252493639490226,False,-94.74750636050977,False,free-standing,CIS,8.922493639490229,11.252493639490229,37.752493639490226,10.252493639490229,16.25249363949023,3,35.09,1087.88,6.1,189.2,51.3
243,14.34487759708506,80.85787759708506,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.43287759708506,False,-94.56712240291493,False,free-standing,CIS,9.10287759708506,11.43287759708506,37.93287759708506,10.43287759708506,16.43287759708506,4,36.03,1080.94,6.34,190.25,28.19
244,13.311851796472112,79.8248517964721,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.39985179647211,False,-95.6001482035279,False,free-standing,CIS,8.069851796472111,10.399851796472111,36.89985179647211,9.399851796472111,15.399851796472111,5,33.58,1041.07,5.97,185.18,41.28
245,13.744749382079526,80.25774938207952,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.83274938207953,False,-95.16725061792047,False,free-standing,CIS,8.502749382079525,10.832749382079525,37.33274938207953,9.832749382079525,15.832749382079525,6,30.44,913.26,5.32,159.59,81.04
246,13.674527344419523,80.18752734441952,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.762527344419524,False,-95.23747265558048,False,free-standing,CIS,8.432527344419523,10.762527344419523,37.262527344419524,9.762527344419523,15.762527344419523,7,29.17,904.27,5.05,156.44,71.13
247,13.585335383713145,80.09833538371313,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.673335383713145,False,-95.32666461628686,False,free-standing,CIS,8.343335383713145,10.673335383713145,37.173335383713145,9.673335383713145,15.673335383713145,8,28.71,890.08,4.97,154.05,46.98
248,14.79472712014055,81.30772712014054,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.88272712014055,False,-94.11727287985946,False,free-standing,CIS,9.552727120140549,11.882727120140549,38.38272712014055,10.882727120140549,16.882727120140547,9,29.13,873.82,5.05,151.54,68.72
249,14.11449085548048,80.62749085548047,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.20249085548048,False,-94.79750914451952,False,free-standing,CIS,8.872490855480478,11.202490855480479,37.70249085548048,10.202490855480479,16.202490855480477,10,26.8,830.9,4.65,144.28,80.97
250,13.281558022832478,79.79455802283248,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.36955802283248,False,-95.63044197716752,False,free-standing,CIS,8.039558022832477,10.369558022832477,36.86955802283248,9.369558022832477,15.369558022832477,11,24.09,722.84,4.1,123.07,89.56
251,14.37093097352739,80.88393097352738,138.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.45893097352739,False,-94.54106902647261,False,free-standing,CIS,9.128930973527389,11.458930973527387,37.95893097352739,10.458930973527387,16.458930973527387,12,23.74,735.84,4.02,124.48,69.92
252,15.130078098506317,82.24307809850632,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,38.061078098506314,False,2.0610780985063166,False,free-standing,c-Si,6.561078098506316,12.061078098506316,41.51107809850632,12.061078098506316,24.061078098506318,1,24.05,745.47,6.71,208.0,27.76
253,14.585232630275573,81.69823263027557,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.516232630275574,False,1.5162326302755735,False,free-standing,c-Si,6.0162326302755735,11.516232630275574,40.96623263027558,11.516232630275574,23.516232630275574,2,25.71,719.95,7.32,205.0,25.27
254,13.309315017022994,80.422315017023,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.24031501702299,False,0.2403150170229933,False,free-standing,c-Si,4.7403150170229935,10.240315017022994,39.690315017022996,10.240315017022994,22.240315017022994,3,23.75,736.11,6.88,213.29,38.99
255,13.826882963566876,80.93988296356687,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.75788296356687,False,0.7578829635668743,False,free-standing,c-Si,5.257882963566875,10.757882963566875,40.207882963566874,10.757882963566875,22.757882963566875,4,20.89,626.81,6.13,183.76,18.65
256,14.702455574593312,81.81545557459332,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.63345557459331,False,1.6334555745933113,False,free-standing,c-Si,6.133455574593311,11.633455574593311,41.083455574593316,11.633455574593311,23.633455574593313,5,17.26,535.02,5.15,159.59,19.83
257,13.71516526719061,80.82816526719061,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.64616526719061,False,0.6461652671906096,False,free-standing,c-Si,5.14616526719061,10.646165267190609,40.096165267190614,10.646165267190609,22.64616526719061,6,14.98,449.26,4.42,132.64,29.86
258,14.290909714073115,81.40390971407312,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.221909714073114,False,1.221909714073114,False,free-standing,c-Si,5.721909714073114,11.221909714073114,40.67190971407312,11.221909714073114,23.221909714073114,7,15.23,472.18,4.4,136.31,31.43
259,14.45631702671467,81.56931702671467,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,37.38731702671467,False,1.3873170267146684,False,free-standing,c-Si,5.887317026714668,11.387317026714669,40.83731702671467,11.387317026714669,23.38731702671467,8,16.25,503.78,4.68,145.05,26.61
260,13.60553476421096,80.71853476421096,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.536534764210955,False,0.5365347642109586,False,free-standing,c-Si,5.036534764210959,10.536534764210959,39.98653476421096,10.536534764210959,22.53653476421096,9,18.16,544.91,5.22,156.46,36.99
261,14.0392373219691,81.1522373219691,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.9702373219691,False,0.9702373219691,False,free-standing,c-Si,5.4702373219691,10.9702373219691,40.420237321969104,10.9702373219691,22.9702373219691,10,18.58,575.98,5.34,165.47,48.31
262,12.448366329965465,79.56136632996547,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,35.379366329965464,False,-0.6206336700345363,False,free-standing,c-Si,3.879366329965464,9.379366329965464,38.82936632996547,9.379366329965464,21.379366329965464,11,18.65,559.48,5.23,156.82,83.72
263,13.556806179332856,80.66980617933285,15.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,36.48780617933286,False,0.4878061793328551,False,free-standing,c-Si,4.987806179332855,10.487806179332855,39.93780617933286,10.487806179332855,22.487806179332853,12,19.27,597.44,5.33,165.36,77.64
264,11.52671592430342,77.82971592430343,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.87371592430342,False,68.87371592430343,False,free-standing,c-Si,8.21371592430342,10.87371592430342,40.743715924303416,10.87371592430342,25.87371592430342,1,31.86,987.57,5.59,173.41,55.98
265,11.029108409017576,77.33210840901758,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.376108409017576,False,68.37610840901758,False,free-standing,c-Si,7.7161084090175756,10.376108409017576,40.24610840901757,10.376108409017576,25.376108409017576,2,33.05,925.44,6.0,168.09,41.12
266,12.469205651965819,78.77220565196582,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.81620565196582,False,69.81620565196582,False,free-standing,c-Si,9.156205651965818,11.816205651965818,41.686205651965814,11.816205651965818,26.816205651965817,3,30.49,945.16,5.69,176.35,69.86
267,10.937929311019683,77.24092931101968,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.28492931101968,False,68.28492931101968,False,free-standing,c-Si,7.624929311019684,10.284929311019683,40.15492931101968,10.284929311019683,25.284929311019685,4,26.48,794.27,5.02,150.57,69.02
268,11.432977756651509,77.73597775665151,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.779977756651505,False,68.7799777566515,False,free-standing,c-Si,8.119977756651508,10.779977756651508,40.6499777566515,10.779977756651508,25.77997775665151,5,25.01,775.31,4.6,142.46,104.2
269,11.718370288643046,78.02137028864306,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.065370288643045,False,69.06537028864305,False,free-standing,c-Si,8.405370288643045,11.065370288643045,40.93537028864304,11.065370288643045,26.065370288643045,6,20.68,620.26,3.66,109.71,123.61
270,12.373636644533057,78.67663664453306,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.72063664453306,False,69.72063664453306,False,free-standing,c-Si,9.060636644533059,11.720636644533059,41.590636644533056,11.720636644533059,26.72063664453306,7,20.3,629.4,3.56,110.4,117.73
271,10.935068924410281,77.23806892441029,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.28206892441028,False,68.28206892441028,False,free-standing,c-Si,7.62206892441028,10.28206892441028,40.15206892441028,10.28206892441028,25.28206892441028,8,23.08,715.61,4.09,126.75,133.35
272,12.234581876077481,78.53758187607748,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.58158187607748,False,69.58158187607748,False,free-standing,c-Si,8.921581876077479,11.581581876077479,41.451581876077476,11.581581876077479,26.58158187607748,9,24.84,745.34,4.4,131.94,159.64
273,11.658116530509794,77.9611165305098,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.005116530509795,False,69.0051165305098,False,free-standing,c-Si,8.345116530509793,11.005116530509794,40.87511653050979,11.005116530509794,26.005116530509795,10,24.87,771.12,4.44,137.66,125.97
274,11.162245674476026,77.46524567447602,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,50.50924567447603,False,68.50924567447602,False,free-standing,c-Si,7.849245674476024,10.509245674476025,40.379245674476024,10.509245674476025,25.509245674476023,11,24.79,743.8,4.36,130.8,108.74
275,11.884051737131635,78.18705173713164,237.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,51.23105173713164,False,69.23105173713164,False,free-standing,c-Si,8.571051737131635,11.231051737131635,41.101051737131634,11.231051737131635,26.231051737131637,12,28.0,867.89,4.85,150.25,69.51
276,13.388529847786735,80.90652984778674,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,14.099529847786735,True,3.099529847786735,True,free-standing,CIS,7.7295298477867345,16.099529847786734,38.769529847786735,11.099529847786735,16.099529847786734,1,30.52,946.09,6.19,192.01,38.63
277,12.988891561420603,80.5068915614206,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,13.699891561420603,True,2.6998915614206025,True,free-standing,CIS,7.329891561420602,15.699891561420603,38.3698915614206,10.699891561420603,15.699891561420603,2,34.03,952.7,7.0,196.06,39.69
278,13.32390104249501,80.84190104249501,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,14.03490104249501,True,3.0349010424950094,True,free-standing,CIS,7.664901042495009,16.034901042495008,38.70490104249501,11.03490104249501,16.034901042495008,3,34.23,1061.14,7.11,220.28,63.59
279,13.09634320156912,80.61434320156913,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,13.80734320156912,True,2.80734320156912,True,free-standing,CIS,7.43734320156912,15.80734320156912,38.47734320156912,10.80734320156912,15.80734320156912,4,32.68,980.49,6.81,204.29,51.74
280,13.345758672625625,80.86375867262562,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,14.056758672625623,True,3.056758672625624,True,free-standing,CIS,7.686758672625624,16.056758672625623,38.72675867262563,11.056758672625623,16.056758672625623,5,29.31,908.46,6.16,191.08,51.82
281,13.620065337260524,81.13806533726053,24.0,PVGIS-SARAH,ERA5,2005,2016,True,DEM-calculated,14.331065337260522,True,3.3310653372605232,True,free-standing,CIS,7.961065337260523,16.331065337260522,39.00106533726053,11.331065337260522,16.331065337260522,6,26.11,783.39,5.48,164.51,65.58
